date,store_id,mall_location,weekday,week_of_year,promotion,scheduled_pt_hours,punch_pt_hours,sales
2024-09-25,EatonCentre,CF Toronto Eaton Centre,Wednesday,39,0,119.50,120.00,11319.60
2024-09-26,EatonCentre,CF Toronto Eaton Centre,Thursday,39,0,118.00,119.75,14366.85
2024-09-27,EatonCentre,CF Toronto Eaton Centre,Friday,39,0,120.00,117.75,13960.28
2024-09-28,EatonCentre,CF Toronto Eaton Centre,Saturday,39,0,120.00,118.75,14846.10
2024-09-29,EatonCentre,CF Toronto Eaton Centre,Sunday,39,0,120.00,118.25,16569.08
2024-09-30,EatonCentre,CF Toronto Eaton Centre,Monday,40,0,118.00,118.50,12402.45
2024-10-01,EatonCentre,CF Toronto Eaton Centre,Tuesday,40,0,114.75,112.75,14018.61
2024-10-02,EatonCentre,CF Toronto Eaton Centre,Wednesday,40,0,119.75,119.25,12112.54
2024-10-03,EatonCentre,CF Toronto Eaton Centre,Thursday,40,0,119.50,120.25,13891.16
2024-10-04,EatonCentre,CF Toronto Eaton Centre,Friday,40,0,120.00,120.50,14222.13
2024-10-05,EatonCentre,CF Toronto Eaton Centre,Saturday,40,0,120.00,121.25,16454.82
2024-10-06,EatonCentre,CF Toronto Eaton Centre,Sunday,40,0,120.00,119.50,14067.39
2024-10-07,EatonCentre,CF Toronto Eaton Centre,Monday,41,0,118.25,118.00,11286.68
2024-10-08,EatonCentre,CF Toronto Eaton Centre,Tuesday,41,0,116.00,117.00,12788.56
2024-10-09,EatonCentre,CF Toronto Eaton Centre,Wednesday,41,0,116.75,117.25,9786.37
2024-10-10,EatonCentre,CF Toronto Eaton Centre,Thursday,41,0,116.75,115.25,12374.00
2024-10-11,EatonCentre,CF Toronto Eaton Centre,Friday,41,0,120.00,120.25,12461.72
2024-10-12,EatonCentre,CF Toronto Eaton Centre,Saturday,41,0,120.00,120.50,16800.90
2024-10-13,EatonCentre,CF Toronto Eaton Centre,Sunday,41,0,120.00,120.75,13425.73
2024-10-14,EatonCentre,CF Toronto Eaton Centre,Monday,42,0,115.75,113.50,12722.57
2024-10-15,EatonCentre,CF Toronto Eaton Centre,Tuesday,42,0,117.75,118.25,13536.34
2024-10-16,EatonCentre,CF Toronto Eaton Centre,Wednesday,42,0,118.75,118.75,14096.46
2024-10-17,EatonCentre,CF Toronto Eaton Centre,Thursday,42,0,120.00,119.75,13441.43
2024-10-18,EatonCentre,CF Toronto Eaton Centre,Friday,42,0,120.00,121.00,13272.60
2024-10-19,EatonCentre,CF Toronto Eaton Centre,Saturday,42,0,120.00,120.75,16869.91
2024-10-20,EatonCentre,CF Toronto Eaton Centre,Sunday,42,0,120.00,120.75,18365.54
2024-10-21,EatonCentre,CF Toronto Eaton Centre,Monday,43,0,120.00,120.50,11982.90
2024-10-22,EatonCentre,CF Toronto Eaton Centre,Tuesday,43,0,118.25,117.75,12265.77
2024-10-23,EatonCentre,CF Toronto Eaton Centre,Wednesday,43,1,120.00,121.75,16406.98
2024-10-24,EatonCentre,CF Toronto Eaton Centre,Thursday,43,0,120.00,120.50,12646.76
2024-10-25,EatonCentre,CF Toronto Eaton Centre,Friday,43,0,120.00,121.25,15910.70
2024-10-26,EatonCentre,CF Toronto Eaton Centre,Saturday,43,0,120.00,122.00,16206.95
2024-10-27,EatonCentre,CF Toronto Eaton Centre,Sunday,43,1,120.00,122.75,20406.34
2024-10-28,EatonCentre,CF Toronto Eaton Centre,Monday,44,0,116.50,119.25,11740.08
2024-10-29,EatonCentre,CF Toronto Eaton Centre,Tuesday,44,0,117.25,115.25,12130.81
2024-10-30,EatonCentre,CF Toronto Eaton Centre,Wednesday,44,0,120.00,119.25,14708.81
2024-10-31,EatonCentre,CF Toronto Eaton Centre,Thursday,44,0,120.00,118.25,14417.06
2024-11-01,EatonCentre,CF Toronto Eaton Centre,Friday,44,0,120.00,123.00,14166.20
2024-11-02,EatonCentre,CF Toronto Eaton Centre,Saturday,44,1,120.00,118.25,20119.75
2024-11-03,EatonCentre,CF Toronto Eaton Centre,Sunday,44,0,120.00,117.00,14196.73
2024-11-04,EatonCentre,CF Toronto Eaton Centre,Monday,45,0,120.00,120.50,16127.01
2024-11-05,EatonCentre,CF Toronto Eaton Centre,Tuesday,45,0,120.00,117.75,11857.61
2024-11-06,EatonCentre,CF Toronto Eaton Centre,Wednesday,45,0,116.25,116.25,14061.11
2024-11-07,EatonCentre,CF Toronto Eaton Centre,Thursday,45,0,119.50,120.00,11871.97
2024-11-08,EatonCentre,CF Toronto Eaton Centre,Friday,45,0,120.00,119.25,12506.24
2024-11-09,EatonCentre,CF Toronto Eaton Centre,Saturday,45,0,120.00,120.25,16167.71
2024-11-10,EatonCentre,CF Toronto Eaton Centre,Sunday,45,0,120.00,121.25,18445.77
2024-11-11,EatonCentre,CF Toronto Eaton Centre,Monday,46,0,115.00,114.75,14271.38
2024-11-12,EatonCentre,CF Toronto Eaton Centre,Tuesday,46,0,118.00,118.00,16388.68
2024-11-13,EatonCentre,CF Toronto Eaton Centre,Wednesday,46,1,120.00,119.50,18759.34
2024-11-14,EatonCentre,CF Toronto Eaton Centre,Thursday,46,1,120.00,119.50,17824.09
2024-11-15,EatonCentre,CF Toronto Eaton Centre,Friday,46,1,120.00,121.25,20228.07
2024-11-16,EatonCentre,CF Toronto Eaton Centre,Saturday,46,1,120.00,120.25,22405.81
2024-11-17,EatonCentre,CF Toronto Eaton Centre,Sunday,46,0,120.00,119.50,15058.55
2024-11-18,EatonCentre,CF Toronto Eaton Centre,Monday,47,0,120.00,119.50,11731.74
2024-11-19,EatonCentre,CF Toronto Eaton Centre,Tuesday,47,0,119.00,119.00,12920.30
2024-11-20,EatonCentre,CF Toronto Eaton Centre,Wednesday,47,1,120.00,121.25,17699.58
2024-11-21,EatonCentre,CF Toronto Eaton Centre,Thursday,47,0,119.75,119.25,14479.07
2024-11-22,EatonCentre,CF Toronto Eaton Centre,Friday,47,0,120.00,120.75,16181.59
2024-11-23,EatonCentre,CF Toronto Eaton Centre,Saturday,47,0,120.00,121.00,16628.21
2024-11-24,EatonCentre,CF Toronto Eaton Centre,Sunday,47,0,120.00,118.75,17092.46
2024-11-25,EatonCentre,CF Toronto Eaton Centre,Monday,48,0,117.75,118.50,12831.21
2024-11-26,EatonCentre,CF Toronto Eaton Centre,Tuesday,48,0,120.00,117.75,13212.00
2024-11-27,EatonCentre,CF Toronto Eaton Centre,Wednesday,48,1,120.00,121.75,17276.55
2024-11-28,EatonCentre,CF Toronto Eaton Centre,Thursday,48,0,120.00,119.75,13341.84
2024-11-29,EatonCentre,CF Toronto Eaton Centre,Friday,48,0,120.00,117.75,16161.04
2024-11-30,EatonCentre,CF Toronto Eaton Centre,Saturday,48,1,120.00,121.25,19776.31
2024-12-01,EatonCentre,CF Toronto Eaton Centre,Sunday,48,0,120.00,120.00,14527.94
2024-12-02,EatonCentre,CF Toronto Eaton Centre,Monday,49,0,118.50,116.50,13438.00
2024-12-03,EatonCentre,CF Toronto Eaton Centre,Tuesday,49,0,119.00,118.00,13524.85
2024-12-04,EatonCentre,CF Toronto Eaton Centre,Wednesday,49,0,119.50,120.50,14773.65
2024-12-05,EatonCentre,CF Toronto Eaton Centre,Thursday,49,0,120.00,122.00,15136.98
2024-12-06,EatonCentre,CF Toronto Eaton Centre,Friday,49,0,120.00,121.75,15078.12
2024-12-07,EatonCentre,CF Toronto Eaton Centre,Saturday,49,0,120.00,118.75,15921.14
2024-12-08,EatonCentre,CF Toronto Eaton Centre,Sunday,49,0,120.00,117.25,14928.97
2024-12-09,EatonCentre,CF Toronto Eaton Centre,Monday,50,0,120.00,119.50,12752.77
2024-12-10,EatonCentre,CF Toronto Eaton Centre,Tuesday,50,0,118.75,119.00,12618.02
2024-12-11,EatonCentre,CF Toronto Eaton Centre,Wednesday,50,0,119.75,120.00,11281.74
2024-12-12,EatonCentre,CF Toronto Eaton Centre,Thursday,50,0,120.00,120.50,13544.85
2024-12-13,EatonCentre,CF Toronto Eaton Centre,Friday,50,0,120.00,120.25,15585.10
2024-12-14,EatonCentre,CF Toronto Eaton Centre,Saturday,50,0,120.00,119.50,16830.70
2024-12-15,EatonCentre,CF Toronto Eaton Centre,Sunday,50,1,120.00,121.00,19807.15
2024-12-16,EatonCentre,CF Toronto Eaton Centre,Monday,51,0,119.75,118.00,14646.41
2024-12-17,EatonCentre,CF Toronto Eaton Centre,Tuesday,51,0,120.00,119.00,12689.13
2024-12-18,EatonCentre,CF Toronto Eaton Centre,Wednesday,51,0,119.00,117.75,12963.26
2024-12-19,EatonCentre,CF Toronto Eaton Centre,Thursday,51,0,120.00,120.75,14201.05
2024-12-20,EatonCentre,CF Toronto Eaton Centre,Friday,51,0,120.00,118.75,15377.28
2024-12-21,EatonCentre,CF Toronto Eaton Centre,Saturday,51,1,120.00,121.25,19327.41
2024-12-22,EatonCentre,CF Toronto Eaton Centre,Sunday,51,1,120.00,122.00,20023.65
2024-12-23,EatonCentre,CF Toronto Eaton Centre,Monday,52,0,120.00,121.50,13221.92
2024-12-24,EatonCentre,CF Toronto Eaton Centre,Tuesday,52,0,120.00,120.75,13157.07
2024-12-25,EatonCentre,CF Toronto Eaton Centre,Wednesday,52,0,120.00,121.75,13753.66
2024-12-26,EatonCentre,CF Toronto Eaton Centre,Thursday,52,0,120.00,118.50,15814.45
2024-12-27,EatonCentre,CF Toronto Eaton Centre,Friday,52,1,120.00,119.50,22125.24
2024-12-28,EatonCentre,CF Toronto Eaton Centre,Saturday,52,0,120.00,119.00,18222.00
2024-12-29,EatonCentre,CF Toronto Eaton Centre,Sunday,52,0,120.00,119.50,17411.31
2024-12-30,EatonCentre,CF Toronto Eaton Centre,Monday,1,0,120.00,118.75,16574.73
2024-12-31,EatonCentre,CF Toronto Eaton Centre,Tuesday,1,0,120.00,118.00,13477.04
2025-01-01,EatonCentre,CF Toronto Eaton Centre,Wednesday,1,0,120.00,119.50,13624.26
2025-01-02,EatonCentre,CF Toronto Eaton Centre,Thursday,1,1,120.00,121.75,19456.69
2025-01-03,EatonCentre,CF Toronto Eaton Centre,Friday,1,0,120.00,122.25,13898.13
2025-01-04,EatonCentre,CF Toronto Eaton Centre,Saturday,1,0,120.00,119.25,17386.43
2025-01-05,EatonCentre,CF Toronto Eaton Centre,Sunday,1,0,120.00,118.50,20032.40
2025-01-06,EatonCentre,CF Toronto Eaton Centre,Monday,2,1,120.00,121.00,15597.90
2025-01-07,EatonCentre,CF Toronto Eaton Centre,Tuesday,2,0,120.00,121.50,14765.09
2025-01-08,EatonCentre,CF Toronto Eaton Centre,Wednesday,2,0,120.00,118.00,15940.32
2025-01-09,EatonCentre,CF Toronto Eaton Centre,Thursday,2,0,120.00,120.00,14494.18
2025-01-10,EatonCentre,CF Toronto Eaton Centre,Friday,2,0,120.00,119.25,12897.18
2025-01-11,EatonCentre,CF Toronto Eaton Centre,Saturday,2,0,120.00,118.25,16484.16
2025-01-12,EatonCentre,CF Toronto Eaton Centre,Sunday,2,0,120.00,119.25,17619.86
2025-01-13,EatonCentre,CF Toronto Eaton Centre,Monday,3,0,120.00,121.25,12421.68
2025-01-14,EatonCentre,CF Toronto Eaton Centre,Tuesday,3,0,120.00,122.50,13531.11
2025-01-15,EatonCentre,CF Toronto Eaton Centre,Wednesday,3,0,120.00,118.75,14196.82
2025-01-16,EatonCentre,CF Toronto Eaton Centre,Thursday,3,0,120.00,120.50,12877.27
2025-01-17,EatonCentre,CF Toronto Eaton Centre,Friday,3,0,120.00,119.75,16051.07
2025-01-18,EatonCentre,CF Toronto Eaton Centre,Saturday,3,0,120.00,120.50,17063.41
2025-01-19,EatonCentre,CF Toronto Eaton Centre,Sunday,3,1,120.00,117.75,26254.52
2025-01-20,EatonCentre,CF Toronto Eaton Centre,Monday,4,0,120.00,119.25,14134.94
2025-01-21,EatonCentre,CF Toronto Eaton Centre,Tuesday,4,0,120.00,121.25,14249.03
2025-01-22,EatonCentre,CF Toronto Eaton Centre,Wednesday,4,0,120.00,119.75,14706.38
2025-01-23,EatonCentre,CF Toronto Eaton Centre,Thursday,4,0,120.00,120.75,12895.21
2025-01-24,EatonCentre,CF Toronto Eaton Centre,Friday,4,0,120.00,120.25,21972.77
2025-01-25,EatonCentre,CF Toronto Eaton Centre,Saturday,4,0,120.00,120.50,15684.48
2025-01-26,EatonCentre,CF Toronto Eaton Centre,Sunday,4,1,120.00,121.50,19748.23
2025-01-27,EatonCentre,CF Toronto Eaton Centre,Monday,5,0,120.00,120.50,13037.51
2025-01-28,EatonCentre,CF Toronto Eaton Centre,Tuesday,5,0,118.00,117.25,14454.54
2025-01-29,EatonCentre,CF Toronto Eaton Centre,Wednesday,5,0,120.00,121.25,15594.82
2025-01-30,EatonCentre,CF Toronto Eaton Centre,Thursday,5,0,120.00,119.25,13684.02
2025-01-31,EatonCentre,CF Toronto Eaton Centre,Friday,5,1,120.00,121.00,18778.23
2025-02-01,EatonCentre,CF Toronto Eaton Centre,Saturday,5,0,120.00,121.00,16965.31
2025-02-02,EatonCentre,CF Toronto Eaton Centre,Sunday,5,0,120.00,120.50,16196.07
2025-02-03,EatonCentre,CF Toronto Eaton Centre,Monday,6,0,120.00,118.50,13112.39
2025-02-04,EatonCentre,CF Toronto Eaton Centre,Tuesday,6,0,120.00,119.50,15148.09
2025-02-05,EatonCentre,CF Toronto Eaton Centre,Wednesday,6,0,120.00,118.75,14948.62
2025-02-06,EatonCentre,CF Toronto Eaton Centre,Thursday,6,0,120.00,120.50,13829.60
2025-02-07,EatonCentre,CF Toronto Eaton Centre,Friday,6,0,120.00,119.25,18025.91
2025-02-08,EatonCentre,CF Toronto Eaton Centre,Saturday,6,0,120.00,121.00,18210.47
2025-02-09,EatonCentre,CF Toronto Eaton Centre,Sunday,6,0,120.00,123.00,16462.64
2025-02-10,EatonCentre,CF Toronto Eaton Centre,Monday,7,0,119.50,120.75,13441.97
2025-02-11,EatonCentre,CF Toronto Eaton Centre,Tuesday,7,0,120.00,121.75,14393.15
2025-02-12,EatonCentre,CF Toronto Eaton Centre,Wednesday,7,0,120.00,120.25,15291.78
2025-02-13,EatonCentre,CF Toronto Eaton Centre,Thursday,7,0,118.25,118.25,14904.89
2025-02-14,EatonCentre,CF Toronto Eaton Centre,Friday,7,0,120.00,119.25,15676.96
2025-02-15,EatonCentre,CF Toronto Eaton Centre,Saturday,7,0,120.00,120.25,16727.92
2025-02-16,EatonCentre,CF Toronto Eaton Centre,Sunday,7,0,120.00,118.50,18194.10
2025-02-17,EatonCentre,CF Toronto Eaton Centre,Monday,8,0,120.00,121.50,13025.35
2025-02-18,EatonCentre,CF Toronto Eaton Centre,Tuesday,8,0,120.00,120.75,12125.55
2025-02-19,EatonCentre,CF Toronto Eaton Centre,Wednesday,8,0,120.00,118.50,13567.52
2025-02-20,EatonCentre,CF Toronto Eaton Centre,Thursday,8,1,120.00,118.25,18873.99
2025-02-21,EatonCentre,CF Toronto Eaton Centre,Friday,8,0,120.00,121.25,16592.37
2025-02-22,EatonCentre,CF Toronto Eaton Centre,Saturday,8,1,120.00,120.25,22633.36
2025-02-23,EatonCentre,CF Toronto Eaton Centre,Sunday,8,1,120.00,120.25,20217.90
2025-02-24,EatonCentre,CF Toronto Eaton Centre,Monday,9,0,120.00,117.50,14995.81
2025-02-25,EatonCentre,CF Toronto Eaton Centre,Tuesday,9,0,120.00,118.75,12831.97
2025-02-26,EatonCentre,CF Toronto Eaton Centre,Wednesday,9,0,120.00,122.00,13607.55
2025-02-27,EatonCentre,CF Toronto Eaton Centre,Thursday,9,1,120.00,120.00,19435.70
2025-02-28,EatonCentre,CF Toronto Eaton Centre,Friday,9,0,120.00,117.00,16506.13
2025-03-01,EatonCentre,CF Toronto Eaton Centre,Saturday,9,0,120.00,119.25,18816.18
2025-03-02,EatonCentre,CF Toronto Eaton Centre,Sunday,9,0,120.00,122.50,15301.49
2025-03-03,EatonCentre,CF Toronto Eaton Centre,Monday,10,0,120.00,117.50,13806.51
2025-03-04,EatonCentre,CF Toronto Eaton Centre,Tuesday,10,0,120.00,120.50,15827.84
2025-03-05,EatonCentre,CF Toronto Eaton Centre,Wednesday,10,0,120.00,120.00,13790.18
2025-03-06,EatonCentre,CF Toronto Eaton Centre,Thursday,10,0,120.00,118.25,14448.79
2025-03-07,EatonCentre,CF Toronto Eaton Centre,Friday,10,0,120.00,121.00,18106.77
2025-03-08,EatonCentre,CF Toronto Eaton Centre,Saturday,10,0,120.00,120.75,18113.29
2025-03-09,EatonCentre,CF Toronto Eaton Centre,Sunday,10,0,120.00,120.50,16493.85
2025-03-10,EatonCentre,CF Toronto Eaton Centre,Monday,11,0,120.00,123.00,12172.12
2025-03-11,EatonCentre,CF Toronto Eaton Centre,Tuesday,11,0,120.00,122.50,14588.72
2025-03-12,EatonCentre,CF Toronto Eaton Centre,Wednesday,11,1,120.00,120.50,16881.56
2025-03-13,EatonCentre,CF Toronto Eaton Centre,Thursday,11,0,120.00,122.00,16171.71
2025-03-14,EatonCentre,CF Toronto Eaton Centre,Friday,11,0,120.00,118.75,18639.89
2025-03-15,EatonCentre,CF Toronto Eaton Centre,Saturday,11,1,120.00,118.00,18764.62
2025-03-16,EatonCentre,CF Toronto Eaton Centre,Sunday,11,0,120.00,120.00,16997.03
2025-03-17,EatonCentre,CF Toronto Eaton Centre,Monday,12,1,120.00,118.75,14322.93
2025-03-18,EatonCentre,CF Toronto Eaton Centre,Tuesday,12,0,120.00,120.25,16913.90
2025-03-19,EatonCentre,CF Toronto Eaton Centre,Wednesday,12,0,120.00,120.75,14775.84
2025-03-20,EatonCentre,CF Toronto Eaton Centre,Thursday,12,0,120.00,120.00,12148.49
2025-03-21,EatonCentre,CF Toronto Eaton Centre,Friday,12,0,120.00,120.75,16297.94
2025-03-22,EatonCentre,CF Toronto Eaton Centre,Saturday,12,0,120.00,117.50,20436.15
2025-03-23,EatonCentre,CF Toronto Eaton Centre,Sunday,12,0,120.00,119.00,17454.15
2025-03-24,EatonCentre,CF Toronto Eaton Centre,Monday,13,0,120.00,120.00,14730.82
2025-03-25,EatonCentre,CF Toronto Eaton Centre,Tuesday,13,0,120.00,119.25,13654.95
2025-03-26,EatonCentre,CF Toronto Eaton Centre,Wednesday,13,0,120.00,119.25,14771.97
2025-03-27,EatonCentre,CF Toronto Eaton Centre,Thursday,13,0,120.00,120.00,14345.10
2025-03-28,EatonCentre,CF Toronto Eaton Centre,Friday,13,0,120.00,119.50,15873.79
2025-03-29,EatonCentre,CF Toronto Eaton Centre,Saturday,13,0,120.00,118.00,16234.49
2025-03-30,EatonCentre,CF Toronto Eaton Centre,Sunday,13,0,120.00,120.25,17574.83
2025-03-31,EatonCentre,CF Toronto Eaton Centre,Monday,14,0,120.00,120.25,14689.94
2025-04-01,EatonCentre,CF Toronto Eaton Centre,Tuesday,14,0,120.00,119.75,12716.40
2025-04-02,EatonCentre,CF Toronto Eaton Centre,Wednesday,14,0,120.00,119.25,15065.59
2025-04-03,EatonCentre,CF Toronto Eaton Centre,Thursday,14,0,120.00,117.75,14419.76
2025-04-04,EatonCentre,CF Toronto Eaton Centre,Friday,14,0,120.00,120.00,15027.62
2025-04-05,EatonCentre,CF Toronto Eaton Centre,Saturday,14,1,120.00,120.25,23770.27
2025-04-06,EatonCentre,CF Toronto Eaton Centre,Sunday,14,0,120.00,120.00,16347.25
2025-04-07,EatonCentre,CF Toronto Eaton Centre,Monday,15,0,118.00,120.00,14410.80
2025-04-08,EatonCentre,CF Toronto Eaton Centre,Tuesday,15,0,120.00,120.75,13433.79
2025-04-09,EatonCentre,CF Toronto Eaton Centre,Wednesday,15,0,119.75,120.25,15142.87
2025-04-10,EatonCentre,CF Toronto Eaton Centre,Thursday,15,0,120.00,117.75,14046.06
2025-04-11,EatonCentre,CF Toronto Eaton Centre,Friday,15,0,120.00,119.75,15507.61
2025-04-12,EatonCentre,CF Toronto Eaton Centre,Saturday,15,0,120.00,120.50,15777.03
2025-04-13,EatonCentre,CF Toronto Eaton Centre,Sunday,15,0,120.00,119.00,15313.33
2025-04-14,EatonCentre,CF Toronto Eaton Centre,Monday,16,1,120.00,119.50,19907.25
2025-04-15,EatonCentre,CF Toronto Eaton Centre,Tuesday,16,0,120.00,121.25,13902.30
2025-04-16,EatonCentre,CF Toronto Eaton Centre,Wednesday,16,0,120.00,117.75,14299.30
2025-04-17,EatonCentre,CF Toronto Eaton Centre,Thursday,16,0,118.50,115.50,13730.04
2025-04-18,EatonCentre,CF Toronto Eaton Centre,Friday,16,0,120.00,121.00,15045.43
2025-04-19,EatonCentre,CF Toronto Eaton Centre,Saturday,16,0,120.00,121.75,18858.47
2025-04-20,EatonCentre,CF Toronto Eaton Centre,Sunday,16,0,120.00,117.00,15813.50
2025-04-21,EatonCentre,CF Toronto Eaton Centre,Monday,17,0,120.00,117.75,12918.22
2025-04-22,EatonCentre,CF Toronto Eaton Centre,Tuesday,17,0,120.00,118.50,15208.50
2025-04-23,EatonCentre,CF Toronto Eaton Centre,Wednesday,17,0,120.00,120.50,13724.85
2025-04-24,EatonCentre,CF Toronto Eaton Centre,Thursday,17,0,120.00,119.50,14587.84
2025-04-25,EatonCentre,CF Toronto Eaton Centre,Friday,17,0,120.00,119.25,16804.67
2025-04-26,EatonCentre,CF Toronto Eaton Centre,Saturday,17,0,120.00,120.25,16430.06
2025-04-27,EatonCentre,CF Toronto Eaton Centre,Sunday,17,0,120.00,119.50,17320.22
2025-04-28,EatonCentre,CF Toronto Eaton Centre,Monday,18,0,120.00,120.75,12152.04
2025-04-29,EatonCentre,CF Toronto Eaton Centre,Tuesday,18,0,120.00,120.00,14771.06
2025-04-30,EatonCentre,CF Toronto Eaton Centre,Wednesday,18,0,120.00,119.25,13151.34
2025-05-01,EatonCentre,CF Toronto Eaton Centre,Thursday,18,0,120.00,119.00,14546.64
2025-05-02,EatonCentre,CF Toronto Eaton Centre,Friday,18,1,120.00,118.75,17618.02
2025-05-03,EatonCentre,CF Toronto Eaton Centre,Saturday,18,0,120.00,118.75,16885.88
2025-05-04,EatonCentre,CF Toronto Eaton Centre,Sunday,18,0,120.00,118.75,16410.37
2025-05-05,EatonCentre,CF Toronto Eaton Centre,Monday,19,0,120.00,121.50,14942.04
2025-05-06,EatonCentre,CF Toronto Eaton Centre,Tuesday,19,0,120.00,120.00,13696.48
2025-05-07,EatonCentre,CF Toronto Eaton Centre,Wednesday,19,0,120.00,119.25,13483.68
2025-05-08,EatonCentre,CF Toronto Eaton Centre,Thursday,19,0,120.00,121.00,13592.12
2025-05-09,EatonCentre,CF Toronto Eaton Centre,Friday,19,0,120.00,121.00,15330.30
2025-05-10,EatonCentre,CF Toronto Eaton Centre,Saturday,19,0,120.00,118.75,18453.85
2025-05-11,EatonCentre,CF Toronto Eaton Centre,Sunday,19,1,120.00,120.00,20659.09
2025-05-12,EatonCentre,CF Toronto Eaton Centre,Monday,20,0,120.00,119.00,14763.05
2025-05-13,EatonCentre,CF Toronto Eaton Centre,Tuesday,20,0,119.75,118.25,15729.61
2025-05-14,EatonCentre,CF Toronto Eaton Centre,Wednesday,20,1,120.00,120.00,15970.79
2025-05-15,EatonCentre,CF Toronto Eaton Centre,Thursday,20,0,120.00,120.50,15371.82
2025-05-16,EatonCentre,CF Toronto Eaton Centre,Friday,20,0,120.00,121.00,15464.98
2025-05-17,EatonCentre,CF Toronto Eaton Centre,Saturday,20,0,120.00,117.50,18299.02
2025-05-18,EatonCentre,CF Toronto Eaton Centre,Sunday,20,0,120.00,118.25,18051.80
2025-05-19,EatonCentre,CF Toronto Eaton Centre,Monday,21,0,117.50,118.50,14909.95
2025-05-20,EatonCentre,CF Toronto Eaton Centre,Tuesday,21,0,120.00,118.25,12176.83
2025-05-21,EatonCentre,CF Toronto Eaton Centre,Wednesday,21,0,120.00,119.75,13459.20
2025-05-22,EatonCentre,CF Toronto Eaton Centre,Thursday,21,0,120.00,118.25,14374.61
2025-05-23,EatonCentre,CF Toronto Eaton Centre,Friday,21,1,120.00,121.50,18510.26
2025-05-24,EatonCentre,CF Toronto Eaton Centre,Saturday,21,1,120.00,117.75,26496.09
2025-05-25,EatonCentre,CF Toronto Eaton Centre,Sunday,21,0,120.00,121.00,17346.89
2025-05-26,EatonCentre,CF Toronto Eaton Centre,Monday,22,0,118.25,120.25,13528.02
2025-05-27,EatonCentre,CF Toronto Eaton Centre,Tuesday,22,0,119.25,118.75,12994.20
2025-05-28,EatonCentre,CF Toronto Eaton Centre,Wednesday,22,0,120.00,117.50,14831.63
2025-05-29,EatonCentre,CF Toronto Eaton Centre,Thursday,22,0,120.00,119.00,13115.46
2025-05-30,EatonCentre,CF Toronto Eaton Centre,Friday,22,0,120.00,120.75,16053.39
2025-05-31,EatonCentre,CF Toronto Eaton Centre,Saturday,22,0,120.00,119.75,16413.66
2025-06-01,EatonCentre,CF Toronto Eaton Centre,Sunday,22,0,120.00,122.50,17618.43
2025-06-02,EatonCentre,CF Toronto Eaton Centre,Monday,23,0,114.25,115.00,13101.00
2025-06-03,EatonCentre,CF Toronto Eaton Centre,Tuesday,23,0,120.00,121.75,13982.22
2025-06-04,EatonCentre,CF Toronto Eaton Centre,Wednesday,23,0,120.00,122.00,16276.92
2025-06-05,EatonCentre,CF Toronto Eaton Centre,Thursday,23,1,120.00,121.75,17486.45
2025-06-06,EatonCentre,CF Toronto Eaton Centre,Friday,23,0,120.00,121.75,15057.88
2025-06-07,EatonCentre,CF Toronto Eaton Centre,Saturday,23,0,120.00,119.75,17689.18
2025-06-08,EatonCentre,CF Toronto Eaton Centre,Sunday,23,0,120.00,120.75,18114.51
2025-06-09,EatonCentre,CF Toronto Eaton Centre,Monday,24,0,119.00,120.00,12402.64
2025-06-10,EatonCentre,CF Toronto Eaton Centre,Tuesday,24,0,120.00,120.75,12795.93
2025-06-11,EatonCentre,CF Toronto Eaton Centre,Wednesday,24,0,120.00,117.25,15524.72
2025-06-12,EatonCentre,CF Toronto Eaton Centre,Thursday,24,0,120.00,118.75,13008.39
2025-06-13,EatonCentre,CF Toronto Eaton Centre,Friday,24,0,120.00,119.50,16768.05
2025-06-14,EatonCentre,CF Toronto Eaton Centre,Saturday,24,1,120.00,120.75,22619.22
2025-06-15,EatonCentre,CF Toronto Eaton Centre,Sunday,24,0,120.00,123.00,15609.27
2025-06-16,EatonCentre,CF Toronto Eaton Centre,Monday,25,0,119.25,121.75,12595.47
2025-06-17,EatonCentre,CF Toronto Eaton Centre,Tuesday,25,1,120.00,121.50,14953.51
2025-06-18,EatonCentre,CF Toronto Eaton Centre,Wednesday,25,0,120.00,121.25,16094.15
2025-06-19,EatonCentre,CF Toronto Eaton Centre,Thursday,25,0,120.00,119.50,14562.16
2025-06-20,EatonCentre,CF Toronto Eaton Centre,Friday,25,0,120.00,117.75,15146.61
2025-06-21,EatonCentre,CF Toronto Eaton Centre,Saturday,25,0,120.00,120.00,15995.80
2025-06-22,EatonCentre,CF Toronto Eaton Centre,Sunday,25,0,120.00,120.00,17959.97
2025-06-23,EatonCentre,CF Toronto Eaton Centre,Monday,26,0,118.75,118.50,14654.73
2025-06-24,EatonCentre,CF Toronto Eaton Centre,Tuesday,26,0,120.00,120.25,14503.58
2025-06-25,EatonCentre,CF Toronto Eaton Centre,Wednesday,26,0,119.50,118.50,13977.82
2025-06-26,EatonCentre,CF Toronto Eaton Centre,Thursday,26,0,120.00,120.50,13821.62
2025-06-27,EatonCentre,CF Toronto Eaton Centre,Friday,26,0,120.00,119.75,15822.71
2025-06-28,EatonCentre,CF Toronto Eaton Centre,Saturday,26,1,120.00,118.75,22256.51
2025-06-29,EatonCentre,CF Toronto Eaton Centre,Sunday,26,1,120.00,121.25,17548.99
2025-06-30,EatonCentre,CF Toronto Eaton Centre,Monday,27,0,119.75,120.00,13413.59
